Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit;Latitude;Longitude;Geo
9817;CA-2015-162201;08.06.2018;12.06.2018;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Saint Petersburg;Florida;33710;South;OFF-ST-10000046;Office Supplies;Storage;Fellowes Super Stor/Drawer Files;516,96;4;0,2;-6,46;27,77;-82,679;[27,77,-82,679]
9816;CA-2015-162201;08.06.2018;12.06.2018;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Saint Petersburg;Florida;33710;South;OFF-PA-10002581;Office Supplies;Paper;Xerox 1951;173,49;7;0,2;54,21;27,77;-82,679;[27,77,-82,679]
9821;CA-2015-162201;08.06.2018;12.06.2018;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Saint Petersburg;Florida;33710;South;OFF-PA-10001215;Office Supplies;Paper;Xerox 1963;42,24;10;0,2;13,2;27,77;-82,679;[27,77,-82,679]
5835;CA-2015-101868;09.06.2018;16.06.2018;Standard Class;MJ-17740;Max Jones;Consumer;United States;Miami;Florida;33178;South;OFF-BI-10003876;Office Supplies;Binders;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";64,2;5;0,7;-42,8;25,774;-80,193;[25,774,-80,193]
5836;CA-2015-101868;09.06.2018;16.06.2018;Standard Class;MJ-17740;Max Jones;Consumer;United States;Miami;Florida;33178;South;OFF-BI-10002133;Office Supplies;Binders;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";38,52;3;0,7;-26,96;25,774;-80,193;[25,774,-80,193]
5837;CA-2015-101868;09.06.2018;16.06.2018;Standard Class;MJ-17740;Max Jones;Consumer;United States;Miami;Florida;33178;South;TEC-AC-10004396;Technology;Accessories;Logitech Keyboard K120;72,6;5;0,2;-8,17;25,774;-80,193;[25,774,-80,193]
5672;CA-2015-141012;09.06.2018;11.06.2018;Second Class;TG-21640;Trudy Glocke;Consumer;United States;Pocatello;Idaho;83201;West;TEC-PH-10004522;Technology;Phones;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;140,38;3;0,2;8,77;42,871;-112,445;[42,871,-112,445]
4952;CA-2015-144190;09.06.2018;13.06.2018;Standard Class;NC-18415;Nathan Cano;Consumer;United States;Royal Oak;Michigan;48073;Central;OFF-PA-10000304;Office Supplies;Paper;Xerox 1995;12,96;2;0;6,22;42,489;-83,144;[42,489,-83,144]
4579;CA-2015-110947;09.06.2018;15.06.2018;Standard Class;AG-10765;Anthony Garverick;Home Office;United States;Hampton;Virginia;23666;South;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;113,1;3;0;56,55;37,029;-76,345;[37,029,-76,345]
5671;CA-2015-141012;09.06.2018;11.06.2018;Second Class;TG-21640;Trudy Glocke;Consumer;United States;Pocatello;Idaho;83201;West;FUR-FU-10003192;Furniture;Furnishings;Luxo Adjustable Task Clamp Lamp;355,36;4;0;92,39;42,871;-112,445;[42,871,-112,445]
3123;CA-2015-121720;11.06.2018;12.06.2018;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;OFF-BI-10004593;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;78,6;5;0,7;-62,88;28,039;-81,949;[28,039,-81,949]
3124;CA-2015-121720;11.06.2018;12.06.2018;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;OFF-BI-10001308;Office Supplies;Binders;GBC Standard Plastic Binding Systems' Combs;3,77;2;0,7;-3,14;28,039;-81,949;[28,039,-81,949]
3120;CA-2015-121720;11.06.2018;12.06.2018;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;TEC-PH-10002496;Technology;Phones;Cisco SPA301;249,58;2;0,2;31,2;28,039;-81,949;[28,039,-81,949]
3121;CA-2015-121720;11.06.2018;12.06.2018;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;FUR-FU-10003464;Furniture;Furnishings;"Seth Thomas 8 1/2"" Cubicle Clock";48,67;3;0,2;7,3;28,039;-81,949;[28,039,-81,949]
3119;CA-2015-121720;11.06.2018;12.06.2018;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;FUR-CH-10003312;Furniture;Chairs;Hon 2090 ?Pillow Soft? Series Mid Back Swivel/Tilt Chairs;1123,92;5;0,2;-182,64;28,039;-81,949;[28,039,-81,949]
3122;CA-2015-121720;11.06.2018;12.06.2018;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;60,77;2;0,2;7,6;28,039;-81,949;[28,039,-81,949]
3125;CA-2015-121720;11.06.2018;12.06.2018;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;OFF-ST-10001780;Office Supplies;Storage;Tennsco 16-Compartment Lockers with Coat Rack;1036,62;2;0,2;51,83;28,039;-81,949;[28,039,-81,949]
3126;CA-2015-121720;11.06.2018;12.06.2018;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;563,81;4;0,2;21,14;28,039;-81,949;[28,039,-81,949]
3038;US-2015-123960;11.06.2018;16.06.2018;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;Monroe;Louisiana;71203;South;OFF-PA-10004451;Office Supplies;Paper;Xerox 222;32,4;5;0;15,55;32,509;-92,119;[32,509,-92,119]
3036;US-2015-123960;11.06.2018;16.06.2018;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;Monroe;Louisiana;71203;South;OFF-BI-10002799;Office Supplies;Binders;"SlimView Poly Binder, 3/8""";36,26;7;0;16,68;32,509;-92,119;[32,509,-92,119]
3037;US-2015-123960;11.06.2018;16.06.2018;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;Monroe;Louisiana;71203;South;OFF-AR-10003582;Office Supplies;Art;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;56,3;2;0;15,76;32,509;-92,119;[32,509,-92,119]
3035;US-2015-123960;11.06.2018;16.06.2018;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;Monroe;Louisiana;71203;South;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;53,7;6;0;10,2;32,509;-92,119;[32,509,-92,119]
3039;US-2015-123960;11.06.2018;16.06.2018;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;Monroe;Louisiana;71203;South;FUR-FU-10004666;Furniture;Furnishings;DAX Clear Channel Poster Frame;29,16;2;0;10,79;32,509;-92,119;[32,509,-92,119]
6914;CA-2015-104115;12.06.2018;16.06.2018;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;West Palm Beach;Florida;33407;South;TEC-PH-10002844;Technology;Phones;Speck Products Candyshell Flip Case;55,98;2;0,2;4,2;26,715;-80,053;[26,715,-80,053]
2981;CA-2015-139850;12.06.2018;17.06.2018;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10003623;Furniture;Furnishings;DataProducts Ampli Magnifier Task Lamp, Black,;43,3;2;0,2;4,33;39,952;-75,163;[39,952,-75,163]
2980;CA-2015-139850;12.06.2018;17.06.2018;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10003848;Office Supplies;Paper;Xerox 1997;20,74;4;0,2;7,26;39,952;-75,163;[39,952,-75,163]
3446;CA-2015-131779;12.06.2018;17.06.2018;Standard Class;LE-16810;Laurel Elliston;Consumer;United States;Newark;Delaware;19711;East;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";29,9;5;0;5,08;39,683;-75,749;[39,683,-75,749]
9072;CA-2015-136105;12.06.2018;16.06.2018;Standard Class;SZ-20035;Sam Zeldin;Home Office;United States;Columbus;Indiana;47201;Central;OFF-ST-10002444;Office Supplies;Storage;Recycled Eldon Regeneration Jumbo File;24,56;2;0;6,88;39,201;-85,921;[39,201,-85,921]
8274;CA-2015-104059;13.06.2018;15.06.2018;Second Class;FC-14245;Frank Carlisle;Home Office;United States;Springfield;Ohio;45503;East;OFF-AR-10000634;Office Supplies;Art;Newell 320;3,42;1;0,2;0,3;39,924;-83,808;[39,924,-83,808]
1038;CA-2015-127418;13.06.2018;14.06.2018;First Class;JJ-15445;Jennifer Jackson;Consumer;United States;Los Angeles;California;90004;West;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;36,62;3;0,2;13,73;34,052;-118,243;[34,052,-118,243]
3706;CA-2015-104941;13.06.2018;19.06.2018;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Decatur;Alabama;35601;South;OFF-PA-10003363;Office Supplies;Paper;Xerox 204;32,4;5;0;15,55;34,605;-86,983;[34,605,-86,983]
6089;CA-2015-137281;13.06.2018;17.06.2018;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Roswell;Georgia;30076;South;OFF-PA-10001870;Office Supplies;Paper;Xerox 202;6,48;1;0;3,11;34,023;-84,361;[34,023,-84,361]
3704;CA-2015-104941;13.06.2018;19.06.2018;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Decatur;Alabama;35601;South;OFF-BI-10001249;Office Supplies;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;19,14;3;0;8,8;34,605;-86,983;[34,605,-86,983]
4736;CA-2015-155054;13.06.2018;19.06.2018;Standard Class;PS-19045;Penelope Sewall;Home Office;United States;Lewiston;Maine;4240;East;OFF-BI-10004970;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";8,26;2;0;3,88;44,1;-70,214;[44,1,-70,214]
4737;CA-2015-155054;13.06.2018;19.06.2018;Standard Class;PS-19045;Penelope Sewall;Home Office;United States;Lewiston;Maine;4240;East;OFF-BI-10002824;Office Supplies;Binders;Recycled Easel Ring Binders;29,84;2;0;13,43;44,1;-70,214;[44,1,-70,214]
3703;CA-2015-104941;13.06.2018;19.06.2018;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Decatur;Alabama;35601;South;OFF-AR-10004269;Office Supplies;Art;Newell 31;24,78;6;0;6,94;34,605;-86,983;[34,605,-86,983]
3705;CA-2015-104941;13.06.2018;19.06.2018;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Decatur;Alabama;35601;South;TEC-CO-10004202;Technology;Copiers;Brother DCP1000 Digital 3 in 1 Multifunction Machine;899,97;3;0;314,99;34,605;-86,983;[34,605,-86,983]
4738;CA-2015-155054;13.06.2018;19.06.2018;Standard Class;PS-19045;Penelope Sewall;Home Office;United States;Lewiston;Maine;4240;East;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;67,98;2;0;14,96;44,1;-70,214;[44,1,-70,214]
1327;CA-2015-120439;14.06.2018;18.06.2018;Standard Class;AD-10180;Alan Dominguez;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10001867;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;51,07;6;0,2;5,11;39,952;-75,163;[39,952,-75,163]
5815;US-2015-106495;15.06.2018;17.06.2018;First Class;AC-10450;Amy Cox;Consumer;United States;Tampa;Florida;33614;South;TEC-AC-10002718;Technology;Accessories;Belkin Standard 104 key USB Keyboard;11,67;1;0,2;-0,73;27,947;-82,458;[27,947,-82,458]
3883;CA-2015-129896;15.06.2018;20.06.2018;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;FUR-FU-10004904;Furniture;Furnishings;"Eldon ""L"" Workstation Diamond Chairmat";364,7;6;0,2;-36,47;33,352;-111,789;[33,352,-111,789]
3884;CA-2015-129896;15.06.2018;20.06.2018;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;40,26;4;0,2;11,07;33,352;-111,789;[33,352,-111,789]
7597;CA-2015-164567;15.06.2018;19.06.2018;Standard Class;GK-14620;Grace Kelly;Corporate;United States;Los Angeles;California;90004;West;TEC-PH-10002103;Technology;Phones;Jabra SPEAK 410;225,58;3;0,2;22,56;34,052;-118,243;[34,052,-118,243]
3882;CA-2015-129896;15.06.2018;20.06.2018;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;OFF-ST-10004804;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";82,37;2;0,2;-19,56;33,352;-111,789;[33,352,-111,789]
3881;CA-2015-129896;15.06.2018;20.06.2018;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;9,57;2;0,2;2,99;33,352;-111,789;[33,352,-111,789]
3939;CA-2015-118955;16.06.2018;20.06.2018;Standard Class;LS-17230;Lycoris Saunders;Consumer;United States;Grand Prairie;Texas;75051;Central;FUR-CH-10001708;Furniture;Chairs;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;197,37;2;0,3;-25,38;32,745;-96,997;[32,745,-96,997]
1024;CA-2015-167269;16.06.2018;20.06.2018;Standard Class;PB-19150;Philip Brown;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-EN-10003072;Office Supplies;Envelopes;Peel & Seel Envelopes;6,21;2;0,2;2,17;39,952;-75,163;[39,952,-75,163]
3937;CA-2015-118955;16.06.2018;20.06.2018;Standard Class;LS-17230;Lycoris Saunders;Consumer;United States;Grand Prairie;Texas;75051;Central;OFF-EN-10001028;Office Supplies;Envelopes;Staple envelope;28,75;3;0,2;9,34;32,745;-96,997;[32,745,-96,997]
3938;CA-2015-118955;16.06.2018;20.06.2018;Standard Class;LS-17230;Lycoris Saunders;Consumer;United States;Grand Prairie;Texas;75051;Central;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;27,22;3;0,2;9,87;32,745;-96,997;[32,745,-96,997]
8750;US-2015-163825;16.06.2018;19.06.2018;First Class;LC-16885;Lena Creighton;Consumer;United States;New York City;New York;10009;East;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;3050,38;3;0,2;1143,89;40,714;-74,005;[40,714,-74,005]
8751;US-2015-163825;16.06.2018;19.06.2018;First Class;LC-16885;Lena Creighton;Consumer;United States;New York City;New York;10009;East;TEC-PH-10004922;Technology;Phones;RCA Visys Integrated PBX 8-Line Router;133,98;2;0;33,5;40,714;-74,005;[40,714,-74,005]
6730;CA-2015-156734;18.06.2018;20.06.2018;First Class;BV-11245;Benjamin Venier;Corporate;United States;Smyrna;Tennessee;37167;South;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;6,13;3;0,7;-4,49;35,982;-86,518;[35,982,-86,518]
2040;CA-2015-122287;18.06.2018;23.06.2018;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;OFF-BI-10004656;Office Supplies;Binders;Peel & Stick Add-On Corner Pockets;4,54;7;0,7;-3,33;33,58;-112,237;[33,58,-112,237]
2041;CA-2015-122287;18.06.2018;23.06.2018;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;9,16;2;0,7;-6,1;33,58;-112,237;[33,58,-112,237]
2042;CA-2015-122287;18.06.2018;23.06.2018;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;75,36;5;0,2;20,72;33,58;-112,237;[33,58,-112,237]
6731;CA-2015-156734;18.06.2018;20.06.2018;First Class;BV-11245;Benjamin Venier;Corporate;United States;Smyrna;Tennessee;37167;South;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;643,14;4;0,2;56,27;35,982;-86,518;[35,982,-86,518]
6106;CA-2015-147011;18.06.2018;22.06.2018;Standard Class;HR-14830;Harold Ryan;Corporate;United States;Miami;Florida;33178;South;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;13,63;4;0,2;3,58;25,774;-80,193;[25,774,-80,193]
6732;CA-2015-156734;18.06.2018;20.06.2018;First Class;BV-11245;Benjamin Venier;Corporate;United States;Smyrna;Tennessee;37167;South;OFF-PA-10001937;Office Supplies;Paper;Xerox 21;20,74;4;0,2;7,26;35,982;-86,518;[35,982,-86,518]
2039;CA-2015-122287;18.06.2018;23.06.2018;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;OFF-PA-10001661;Office Supplies;Paper;Xerox 1922;11,95;3;0,2;4,33;33,58;-112,237;[33,58,-112,237]
7751;CA-2015-133242;18.06.2018;24.06.2018;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;34,6;2;0;16,61;38,881;-77,104;[38,881,-77,104]
7753;CA-2015-133242;18.06.2018;24.06.2018;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;OFF-BI-10004826;Office Supplies;Binders;JM Magazine Binder;33,02;2;0;15,85;38,881;-77,104;[38,881,-77,104]
7750;CA-2015-133242;18.06.2018;24.06.2018;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;450,04;2;0;58,51;38,881;-77,104;[38,881,-77,104]
7752;CA-2015-133242;18.06.2018;24.06.2018;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;TEC-PH-10002496;Technology;Phones;Cisco SPA301;467,97;3;0;140,39;38,881;-77,104;[38,881,-77,104]
7749;CA-2015-133242;18.06.2018;24.06.2018;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;FUR-FU-10003464;Furniture;Furnishings;"Seth Thomas 8 1/2"" Cubicle Clock";60,84;3;0;19,47;38,881;-77,104;[38,881,-77,104]
4195;CA-2015-154200;18.06.2018;22.06.2018;Standard Class;BG-11740;Bruce Geld;Consumer;United States;San Diego;California;92105;West;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;51,98;2;0;15,07;32,715;-117,157;[32,715,-117,157]
5086;CA-2015-144302;19.06.2018;23.06.2018;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Dallas;Texas;75081;Central;OFF-BI-10001107;Office Supplies;Binders;GBC White Gloss Covers, Plain Front;5,79;2;0,8;-9,56;32,783;-96,806;[32,783,-96,806]
9432;CA-2015-111864;19.06.2018;19.06.2018;Same Day;PP-18955;Paul Prost;Home Office;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10004677;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters with Dispenser Box;5,9;2;0,2;1,99;39,952;-75,163;[39,952,-75,163]
9391;CA-2015-163734;19.06.2018;24.06.2018;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Houston;Texas;77070;Central;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;228,92;5;0,2;14,31;29,763;-95,363;[29,763,-95,363]
4450;CA-2015-121965;19.06.2018;23.06.2018;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Los Angeles;California;90032;West;OFF-PA-10004355;Office Supplies;Paper;Xerox 231;6,48;1;0;3,11;34,052;-118,243;[34,052,-118,243]
4451;CA-2015-121965;19.06.2018;23.06.2018;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Los Angeles;California;90032;West;OFF-EN-10000056;Office Supplies;Envelopes;Cameo Buff Policy Envelopes;186,69;3;0;87,74;34,052;-118,243;[34,052,-118,243]
4449;CA-2015-121965;19.06.2018;23.06.2018;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Los Angeles;California;90032;West;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;12,56;2;0;4,02;34,052;-118,243;[34,052,-118,243]
9483;CA-2015-158351;20.06.2018;24.06.2018;Second Class;BC-11125;Becky Castell;Home Office;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10001838;Technology;Accessories;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;319,98;2;0,2;92;39,952;-75,163;[39,952,-75,163]
8012;US-2015-136427;20.06.2018;23.06.2018;First Class;JM-16195;Justin MacKendrick;Consumer;United States;Aurora;Colorado;80013;West;TEC-PH-10002070;Technology;Phones;Griffin GC36547 PowerJolt SE Lightning Charger;125,94;7;0,2;15,74;39,729;-104,831;[39,729,-104,831]
2745;CA-2015-140144;20.06.2018;25.06.2018;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;San Francisco;California;94122;West;TEC-PH-10002726;Technology;Phones;netTALK DUO VoIP Telephone Service;125,98;3;0,2;47,24;37,774;-122,419;[37,774,-122,419]
2744;CA-2015-140144;20.06.2018;25.06.2018;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;San Francisco;California;94122;West;FUR-FU-10002253;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";257,64;6;0;100,48;37,774;-122,419;[37,774,-122,419]
5133;CA-2015-123330;21.06.2018;27.06.2018;Standard Class;EP-13915;Emily Phan;Consumer;United States;Deltona;Florida;32725;South;TEC-PH-10001819;Technology;Phones;Innergie mMini Combo Duo USB Travel Charging Kit;107,98;3;0,2;37,79;28,9;-81,263;[44832,-81,263]
3520;CA-2015-124975;22.06.2018;25.06.2018;First Class;MG-17875;Michael Grace;Home Office;United States;Aurora;Illinois;60505;Central;FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;796,43;7;0,5;-525,64;41,76;-88,32;[41,76,-88,32]
8833;CA-2015-153423;22.06.2018;27.06.2018;Standard Class;SW-20455;Shaun Weien;Consumer;United States;Rochester;New York;14609;East;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;1217,57;2;0,2;456,59;43,154;-77,615;[43,154,-77,615]
340;CA-2015-128167;22.06.2018;26.06.2018;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Layton;Utah;84041;West;OFF-FA-10000490;Office Supplies;Fasteners;"OIC Binder Clips, Mini, 1/4"" Capacity, Black";4,96;4;0;2,33;41,06;-111,971;[41,06,-111,971]
